"id","customer","isAnonymous","anonymousBind","createdAt","ipAddress","useragent","acceptLanguage","consumerApp","unnecessary2","touchpoint","location"
"100601","144","0","","2021-08-10 21:10:37","203.134.237.100","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0","en-US","","PPdjmMHvGrMADbLSZBQUUXsxPdggmSKNBRueGswcUvNdxRY AXohAH TJiPHnZiZfuTBjFnlWPm","SMS_CODE","10"
"100602","131","1","IP_ADDRESS","2021-09-09 06:14:34","67.110.210.48","Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0","fr-FR","","zxfKWVrgTVGSRAsriUnCewzBTLgHBQXphvLspGuWQeuKGAbWOsGwTOXujJxYLRZURNNPgtuATIFGTQRg","E_COMMERCE_STORE","10"
"100603","139","0","","2021-09-23 03:34:34","152.10.230.198","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:91.0) Gecko/20100101 Firefox/91.0","de-AT","ikea-ios.v3","WeSCZRogYXDcwOQQdtwbMAgpwfB onMTpYMdWKVapYhePRtUtLwoSxgeaxEm klMFH a HMtDb","BRAND_WEBSITE","10"
"100604","117","1","MAC_ADDRESS","2021-08-13 01:38:57","6.249.188.166","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","en-US","","BRrujixogXphKbURTbNIKVeSMLhsjTeGisjfFlQTFXNECGBxlQZbPqaLtkJ","SMS_CODE","2"
"100605","184","1","IP_ADDRESS","2021-08-03 06:06:48","111.245.197.71","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","fr-CA","","XgWKYoizemRiyMeJrXDtHGtaCZucvqgmBgHkuLAuzOleaEXKHlB Ps xZLXnEHZIRAnRKgDVQRbSkHjDOCm","PUSH_NOTIFICATION","7"
"100606","161","0","","2021-08-31 06:09:16","111.110.157.42","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","en-CA","","SDYrQVzVrjgKNGYauSTdKIPNuCaByqOsMVXyhqxwIJdUYnRMWhbxrdDYm EjN","MANUAL_CODE","4"
"100607","145","0","","2021-09-17 06:52:05","128.208.236.211","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","es-ES","","iJvSCScNKzCoSSGKUXbVHGrzjGDMpzjGjECjpGdUjTMKDWzLvRCwmvjxquNkhcXZZCCkSFU V DmnVPTFowYaJCWkXxWFEXLMF","SOCIAL_MEDIA","4"
"100608","173","1","IP_ADDRESS","2021-08-29 22:10:38","178.240.57.38","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","et-EE","","xViwmTLlvSpZCCQjyhXJZAwljZEVGHQHNhQbFqqHHiCshgvCHlwiikJZkaLAPSyMgpjzBHvSv","M2M_SDK","2"
"100609","125","0","","2021-09-09 08:05:27","79.234.242.141","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","fr-BE","","OdcGGAtZdTbGvedImdrGHuDpOAeDrnIjmUYrjCoQvPbziHNTArpHSugTLucj","SMS_CODE","6"
"100610","121","0","","2021-09-03 09:19:15","76.92.8.91","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 OPR/79.0.4143.50","en-GB","","kimfFGZsEHzldBxlTfpONmzoAaxOOqFEQftiijHgHlCWNYBWPSxRKPaMsiiPvdhvDoLlATvZrI","PUSH_NOTIFICATION","6"
"100611","172","0","","2021-08-07 03:25:15","140.252.66.31","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","en-CA","","tgeZieUnCPFDUd PoQfvCznVMzOKMwSbjcekEQGOhYzUIMlrexdW","SEARCH_ENGINE","6"
"100612","167","0","","2021-08-03 03:39:37","50.210.204.100","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:91.0) Gecko/20100101 Firefox/91.0","de-DE","","yDUqFYHsqQJGfKggZsPayeITumUMSmwdhhJzFDaKvPqXkFInVTETavIpQwnAwX ","M2M_SDK","9"
"100613","185","0","","2021-09-04 04:39:19","167.61.1.123","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.78","en-US","","GQNGDQOzOZyeBexUy imfQxvNsaPGWwDlbJscudQrAtMcBSueRTEuuuDGseEvW","SMS_CODE","2"
"100614","141","0","","2021-08-26 00:21:03","84.108.89.15","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 OPR/79.0.4143.50","fr-BE","","YMQbniurFgkenY sOiSqEGYgaYelWsxqkNNkvyUKIWZMBEaNwpSNcYJPaHxCMFJLgXcecaHHKuMWkXaQLvsd xloY","PUSH_NOTIFICATION","1"
"100615","193","0","","2021-09-22 06:07:04","28.12.76.211","Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","en-GB","ikea-android.v4","EvLdjBGORjyXWDmFCNiOeVOMCTJYtvUrTRfRORhOqzMfjBJaNozlFvEpaVpVLegwigRGKqEvVvlNEsGHKZ","BRAND_WEBSITE","1"
"100616","107","1","IP_ADDRESS","2021-09-16 22:09:10","21.147.189.11","Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","es-AR","","yzVwCJk PxIiBwEsSHrerqdGZyUjjpL bDPOsNDOJPQTaYgEnUjmIPHytUDHaZaVGvdsUXcasJo  otlhqAYxGiiKtpDEYlIv","SMS_CODE","5"
"100617","100","1","IP_ADDRESS","2021-09-03 12:53:22","84.53.18.185","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.78","es-ES","","ZUZyyhIpwvjnNXpSigIPSmUusGyCwzKMGPbKCrqEBPvMGOzmoPywoVBEopRzDcUw UZsSohLwgM","MANUAL_CODE","5"
"100618","187","1","MAC_ADDRESS","2021-09-06 06:28:15","15.39.178.100","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","es-MX","","iXTVujDyGFd yFDAbeWPOCfdlriIlxcvcEOnGmgFBbiJKvkY w yYgwBTyPwBjVRHYhVSK","SEARCH_ENGINE","4"
"100619","111","0","","2021-09-07 10:33:01","15.196.127.69","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","en-CA","","vadiWlQqylGthuQzMYosajqyll nAnIjWWZxLaXMrnyKvybWFUedWWkVbSgo","ONLINE_STORE","6"
"100620","107","1","MAC_ADDRESS","2021-09-20 03:12:42","62.153.145.83","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.78","es-AR","","VIIZlJYcDqLDWAIKtOUNxxTi ivWkedCsleTZkTBAoJidbjPRNLYBxJYqPsQIYayeaMhMO","MANUAL_CODE","9"
"100621","115","0","","2021-09-25 14:00:47","3.207.220.234","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.78","de-AT","","H wvZFLpBrpaygsapM WsqAXeWWoHjIJMLenYoCtgiMtpvzOSoiqScInvlVqrIeCAqLuPPErChXVAAELUVIZC umfIRjgwOnlUy","SMS_CODE","6"
"100622","140","1","IP_ADDRESS","2021-08-29 11:42:11","249.56.63.129","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","en-CA","","hHkoyRQOvhqcaNXWMMaMLybKUlqyKYUjmBQKqgwrdPElwESOFyvLoxjinqKnSgSqzWpUtqnahFS","BRAND_WEBSITE","2"
"100623","135","0","","2021-09-06 04:49:26","158.98.75.174","Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0","de-AT","","YFPwYAYIViSOOFWyLdmerZZAisjfOSsPovmfaxadVofhIHYPuQhfngAZ ","CAMPAIGN_LINK","3"
"100624","193","0","","2021-09-20 13:02:59","62.84.228.172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","de-DE","ikea-android.v5","iaLdFXqHlresru sXWWhmJmyAvZsTWHrAqQVTKuhNSXrCzy kXLDRiW SNwxJAGWgmtHuTQcAEKbtfJlKVUZVVkEWnVMh","MANUAL_CODE","9"
"100625","139","0","","2021-08-05 16:24:07","242.143.183.102","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84","de-AT","","mGRVqiaHDv cNEqJpkoOQUP ydjkhJtCYkoXODIaaGCOSXkSvNZkbzyJzRSIugEjoGrjjnhi CeusCdyeaYN","CAMPAIGN_LINK","8"
"100626","141","1","MAC_ADDRESS","2021-08-23 13:29:56","157.116.247.119","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:91.0) Gecko/20100101 Firefox/91.0","es-AR","","Zv FnDqJzWcEGafqFsIumjkTfXLvlOVUzOEpNuxfVlRqfqZAkgvVdneRXqweQrtvnzqAQHuoQ dtAQ","SOCIAL_MEDIA","6"
"100627","108","1","MAC_ADDRESS","2021-09-03 03:02:26","149.12.179.247","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 OPR/79.0.4143.50","es-AR","","bMuWkXmuYMVRmWRuSqfASYYrDApFgOoJFHAGmEqOXQdPpsqTOBGOVCwlvZY TyNtPjB","ONLINE_STORE","1"
"100628","123","0","","2021-08-23 16:50:20","96.227.168.41","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","en-US","","SvtMegEuNaKBOujaQuDqoWbmfBTcJBlGGmdAyguXQGJXwhaYrFj","SEARCH_ENGINE","4"
"100629","171","0","","2021-09-26 10:16:21","89.73.67.15","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 OPR/79.0.4143.50","de-DE","","MUDlbXdiKblojJFoCfAaMbxtTYsXmZdh DEf oGCQqsjBdYYwZyOYDxyzFENZxMTgSaZYvVerJJbdj","CAMPAIGN_LINK","7"
"100630","146","1","MAC_ADDRESS","2021-09-07 15:22:43","212.153.236.208","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 OPR/79.0.4143.50","de-DE","","vsIoSHkyYWcokPusXPxGoxYdrNfixBgbwQqyRyJPsvKatOMqLwJWNSwYOtufouYsonZDiTTCqyuQYZhmGRwy","SEARCH_ENGINE","2"
"100631","191","1","IP_ADDRESS","2021-09-11 02:33:00","215.183.51.208","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0","fr-BE","ikea-ios.v3","Zn dyYfY hDadqDfQN MoVCLdNLriQPFomokNlewMblaPZLlMqkCHCpitDslT DiMYCcnlFNupayLtHcES","SOCIAL_MEDIA","10"
"100632","159","1","IP_ADDRESS","2021-08-05 01:51:47","120.26.125.99","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","de-DE","ikea-android.v5","uVAOZrKOnmmQCUSIEtfNCNmrCTaVRjtXZo WFPaQVlItDsLAUdLwNDMxFvQTgVHyHdWPdJnDEgCbZYDQvSDzlXZaJQjeoyXwHa","SEARCH_ENGINE","1"
"100633","167","1","IP_ADDRESS","2021-09-01 01:30:48","80.103.4.101","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","de-AT","","KWhmqgRvwNSVMffYfqbhmfBgeWEERJYHVY yAcGXStUTBGmUQvvAOMRCFOYMMKbkrZoxGkTSKxCOovYOubFvbsM","BRAND_WEBSITE","9"
"100634","120","1","USERAGENT","2021-09-23 21:20:30","164.147.125.135","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","fr-CA","","QJJbueuQNxXTbXRlvQosuUqJzpxvqBfnPicSdSGOVYBcBKPmAVknMjQwTwSKwqfGfrFLIlL svoGQKGxCIzCGOenby QWTlLhgVg","SOCIAL_MEDIA","9"
"100635","163","0","","2021-09-04 02:35:05","73.207.58.236","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","es-AR","","RHcEuxPuzARGjSANrcOqEXcuuFtvnwWaiJENAPsSOcvAIvpuapgSbyiNrRB hkTyQzVOKzsR","SOCIAL_MEDIA","1"
"100636","132","0","","2021-08-14 13:34:17","81.2.5.9","Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0","fr-FR","","CDVANfytUjaoQfTfGECGEJAdfmTfw LlWdrOEGWHLkFcsmcLAQQLzRypJdqyHHs","PUSH_NOTIFICATION","9"
"100637","156","0","","2021-08-08 16:11:28","255.4.78.85","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","de-DE","","vrsXPuAoPqRuAvkVIdMMkjbWiqLrIRFvbAStKzeKfWJoWAUmnGPxkvCbTGRnpjQgWZqAqFJ AF","M2M_SDK","1"
"100638","171","0","","2021-08-25 13:30:37","204.76.134.172","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:91.0) Gecko/20100101 Firefox/91.0","es-ES","","MKQKiMWlxhEXMSGYeokUEJUX GaIdrmftzLuqYgvhQQENndNVlqGjEJxo aszTXLefc rz PBk","E_COMMERCE_STORE","5"
"100639","177","1","IP_ADDRESS","2021-09-23 21:12:27","42.240.95.97","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","fr-FR","","mQuMNprhmDAKZAvEKtLfIqtxEcjSStMguZKDhizqhAWezmsxJkUOwZpE","ONLINE_STORE","2"
"100640","143","0","","2021-09-09 18:38:04","161.68.173.54","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 OPR/79.0.4143.50","fr-CA","","AEaYRTMpUkfoRWeNxiXyw UngTQigIGCAEylffwgbZEZuLoguulelwxyhqUInzVwaXZraKixetHyzAuEetyxidVukxTEETzKa","SMS_CODE","5"
"100641","109","1","IP_ADDRESS","2021-08-23 03:40:14","144.109.251.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.78","es-MX","","tcOHHcNgDAFItdhmivDtdpnyjeBrDos ifvQSYVFCgUKB YzDpEqugbjdwisCq","E_COMMERCE_STORE","5"
"100642","107","0","","2021-08-24 14:43:10","241.84.54.123","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 OPR/79.0.4143.50","en-CA","","YhfGvnaKYABkqnVABrvmcIkNWStOGTosXEuOEUOJGJSWYVItMmiqRXEhEPaWqKNwf","MANUAL_CODE","2"
"100643","137","0","","2021-08-31 07:11:10","14.117.154.207","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","fr-CA","","sGCzKoRdNIaEvNTyDnRnGMGyIimGeAxeNLuFD tBaEkdPvodjBjXovCOVJqNJO oJJFRPiFqgRhnr","ONLINE_STORE","5"
"100644","108","1","IP_ADDRESS","2021-09-01 01:48:38","245.7.26.63","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","fr-BE","ikea-android.v4","cfhOXM QxcsTBcMmybvoZwmHmUmXCbNPrcHQduaxUfeSOGEMDCmUoCmgXomKilvzRaON","BRAND_WEBSITE","3"
"100645","123","1","IP_ADDRESS","2021-08-31 20:50:01","161.155.163.45","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","de-AT","","SxjtuOppWeYUxxofjFeqQBYSe laGpCMhuxCPbYcJnukKjkjmmeAWjBBcQeTdbwcKMyevZpVIVnqVhSurkAMXKQxwqFl","SEARCH_ENGINE","10"
"100646","138","0","","2021-08-28 15:27:34","80.78.191.22","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","en-US","","IvEZWufpJwWOcBFjcSJIlNLZ mUwWHMrAV OoUUbvYU zRgATypxWOAsRIXCofbBLP JZXoELpiJy dzdQrz","ONLINE_STORE","8"
"100647","135","1","IP_ADDRESS","2021-09-26 01:54:53","187.118.194.119","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:91.0) Gecko/20100101 Firefox/91.0","de-AT","","HekNiJO awaqEzZKAGRvOhumoCiWUCZyzGCkeEagphmfmdLMKQoEKKMwvGaHvjsSdhJhUtHaRWJPExzanIIKgqFttOpTKcNq","PUSH_NOTIFICATION","10"
"100648","179","1","USERAGENT","2021-08-30 16:05:38","143.168.240.55","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","et-EE","","qKzEEyCPiLKRDTpNeSCxuJuh NbjFrsraniitDFYCiGbjxNCgGNlyLVgZcuaeFJ","M2M_SDK","4"
"100649","196","1","MAC_ADDRESS","2021-08-01 16:03:59","255.24.132.63","Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0","es-ES","","JsZS KAVUxRNfZi lEltUkvIvidXqmCWZdkHwBjpbAdnFPVfhOCpWV wY","BRAND_WEBSITE","8"
"100650","159","0","","2021-08-07 19:40:05","228.156.33.234","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","fr-BE","","e BRUAjeoohSYbgPzSOLjoNXnhplCRmfFlcbbuDKrDyUUoUsjsaIKeFJAfTC","SMS_CODE","5"
"100651","195","0","","2021-08-10 20:02:53","25.191.145.187","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","es-AR","","znDGbrkNGnffLqjBpzTUnuzYBcItNmUvpWHcLKsIvlNjjtheaxEdlJhZstjasOmtsoRODGeFsCvCZFexpWguQhYzDx","ONLINE_STORE","9"
"100652","103","1","MAC_ADDRESS","2021-09-24 19:47:00","169.135.114.192","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0","es-MX","","SX YHhVGxCcpRTHTvcbocbOMedyewUGLkqmJOotRNHhRptaYZtxeeSKYQRvVsoEOvWndf yCjsipUWIOcqgQLveSzFhLwG FK","SEARCH_ENGINE","10"
"100653","143","0","","2021-09-10 04:36:16","160.22.13.37","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","es-MX","","kJkKkSuUtZsspDCdPybOJVUSUquKJlohWyUtoowROSgaigpKXPoMqYUQVPqSuwxUa Cehrdft CKWnysZhMAvSKRwYG","SOCIAL_MEDIA","8"
"100654","149","0","","2021-08-15 17:41:41","6.224.232.44","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","et-EE","","NgKydbREsk sPCl JNkQmZQQaDztoVbafVGXzLIkxNXBKfzVsONOQjsRoUdyJP rehoPogxjbWLfOkjqZf m","ONLINE_STORE","9"
"100655","137","0","","2021-08-21 23:16:31","37.251.28.29","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 OPR/79.0.4143.50","es-MX","","AnLCoxnDBnPmuzRbWUFLUbxQzxZvRhhAktikWczCKuydjcursJrOhdTOwBAjQXtZ","BRAND_WEBSITE","4"
"100656","188","1","IP_ADDRESS","2021-08-20 03:04:02","247.127.155.179","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","fr-CA","","MbPEoQX awcRqUYfNsWbtRUwKdLLYHFarjWxFsLPbaFxOTGMdsABqxKRSXBBGOsKgzNt","SOCIAL_MEDIA","2"
"100657","158","0","","2021-09-19 12:29:42","121.134.77.235","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84","de-AT","","u ADUAyGtaOszMUGdPJYesEScGHoDoVagGHxKqSTvLkfWNMHTjXNQyoeQgJccKISMM","M2M_SDK","2"
"100658","156","1","USERAGENT","2021-09-14 13:04:52","196.60.149.35","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","en-CA","","WeFbhpMIFLKEjtxvtCZVcYooWzdwgcInbZwMRevpFAsdvTzrNyEjCuNJDSFXOEmhpzEgRNPHalbtRYWbiLjqvSjPrKsRj dRLS","SMS_CODE","4"
"100659","151","0","","2021-09-23 23:27:24","21.228.123.64","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","fr-FR","","xejrfZfWVtuFZTuUQClKneJXkowJxeIEnjcXOEZQgOAQdfIRfnrWaxFqFXgLtscKCPORnrt SNc YuBfrnqkcuwOAiAfETafMypQ","ONLINE_STORE","2"
"100660","115","1","MAC_ADDRESS","2021-08-11 03:22:16","64.64.43.57","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 OPR/79.0.4143.50","et-EE","ikea-ios.v2","ozxBaLOWCeRURmIpbyBBAwWnqmBtMPOPywxnfwxgbFGNDuPRZKChLDKfbDe","BRAND_WEBSITE","1"
"100661","108","0","","2021-08-10 06:21:09","117.74.159.206","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","es-ES","","bLXeZfUhdsieEbTCudOLJjZdQZgpVFSSjDEZARymazzXtyXEpayPbopFNKhuLZgrTzsNNRTvEgmMIAJRlJisXJ","SEARCH_ENGINE","1"
"100662","110","0","","2021-09-18 14:21:18","169.106.83.255","Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","es-AR","ikea-ios.v2","nuKwFqiiIfiXspSZwswWvgsdnTJhnTJZQTkuOUuNFFRbrnAehZArf NZrbCg","ONLINE_STORE","10"
"100663","190","1","MAC_ADDRESS","2021-08-17 21:18:49","19.68.253.119","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","fr-CA","","SKyULHss LAgkxPIdomcdmoxuQZUTBrQlEYnkkMMVrTvDNrDIHHrZh","ONLINE_STORE","1"
"100664","149","0","","2021-08-03 20:33:00","211.19.115.156","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","fr-BE","ikea-ios.v2","IiK kNgvSOzZIFJYfqmrOrlgRCMPuNSLsehSdzCpKjXsxKBcLTowNChVvtEPcfJftMnXdBWpDBQzDVVGkZeq","E_COMMERCE_STORE","2"
"100665","185","0","","2021-08-29 11:37:56","150.227.28.87","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0","fr-CA","","ZnbocMBxpKexVKAHrpNpPfJPDeezqfGiMjBhTYACkJKAxOtaRlukHfbxy","SOCIAL_MEDIA","8"
"100666","196","0","","2021-08-21 22:55:34","230.74.22.65","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 OPR/79.0.4143.50","fr-BE","","YEPwczbDT UPKyvGzZptPxMFmllFRfMyRZeRaCImdppCXRNQSGcadEeUknNFlMiyYmiZFU bTlkuqwQSGbMYIMNUUdekFV","ONLINE_STORE","8"
"100667","121","1","MAC_ADDRESS","2021-08-01 18:53:10","198.118.130.65","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","fr-CA","","keLMDOmrxhnBATIrdAzVOeTRXiCpvgtTthveRmtgUaskhfPntIDyGDzewHshDRTRTOOGlixYFG","ONLINE_STORE","6"
"100668","130","0","","2021-08-11 15:13:23","220.2.22.65","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","et-EE","","INztgwGcaXR KAfuhekLWoNunEAOAHXKGnCUmhdw OKceByxQGVcBuGkcrjPAGrVnRwRDhJYTClRPFLLl","ONLINE_STORE","7"
"100669","118","1","IP_ADDRESS","2021-09-23 01:01:08","212.141.141.214","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:91.0) Gecko/20100101 Firefox/91.0","es-ES","","plnlIwoCwNoE NoLmgJCuryB KeeQkLhEEIyyFxCgbh ohHAPEwdbYxFMqkDY hHlLKbLVtPIRnxelIO","M2M_SDK","4"
"100670","158","1","IP_ADDRESS","2021-09-18 06:52:08","177.190.9.112","Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","es-MX","","Zp JKgvoXQBxxpZlqkXlUieTmHiCBswXcJRKQftvUhfcoCyMl YQZhfWrrnwUSTlx","SOCIAL_MEDIA","7"
