id,datetime,session,journeyPhase,product,referer,unnecessary5
1005838,2021-09-02 01:04:49,100982,COMPARING,149,ojJmHrqOjHSEWEFbgp,nkdZIiqznaJsS
1005839,2021-09-11 23:41:23,100359,COMPLETION,100,Xv,wdaEeZVwQGsEuLevZjHeCIjrVGGUmnumoYKeONIuKMElRxavtA IZsz F pizpIPWQUYt
1005840,2021-08-29 07:20:01,100774,COMPLETION,107,yznhDwGpVvRDTXpqJIrzBsarHimZtZ,W SYSXZXNvjxWUburVQDjgWMtTtJJvWxoMZhbGTJYkQgexrRRPlZacFNpXkGgQgNXlNiZCWpodrtRoNstZs
1005841,2021-08-20 00:15:39,100260,CANCEL_PAYMENT,131,vcEDwkBbYWpjzWhCMRhRjJm,K hvAjhiQWZuTWDcIUjDRXuWgSxmTUfBylcZMfGkBf
1005842,2021-09-01 21:50:53,100773,COMPLETION,149,CGZlxVJEhzpMLQpEYEXZ," gRDFTAWApLyiM EeOZRwdLdyMpKEgcC h xScXuRpRgSRUsYffzgXXGyBhsdkmppiyr QSIrEegM"
1005843,2021-08-05 13:49:23,100002,CANCEL_PAYMENT,109,dnvZMdUuOthkcaVykCjCxj,nBGYnFFIAftqgnQafYNmAdnUXpbcoyJ DUTy dtY xyLzyikhIPmynolGmsUTIpcAqgT
1005844,2021-08-01 04:03:33,100487,LEARNING_COMMITTING,141,RwWyylgQBBjVHozBjTTXeSMJ,VTOXEtfYgNsLhQFRbZigSXpwcHEJLtieofJenfbVeKRdzGvquujLCZqedTDRaVCJbSLyKkWQKRgferRYctP eQxUlKzo
1005845,2021-08-21 23:22:17,100892,FILTERING,106,VjMFBXfxyeZiiumxQ,qznltJZWGFCGAfjpfSwKujwlOtdCIbwocmEAcQoKOTnPAW
1005846,2021-09-15 06:29:50,100503,FILTERING,147,iIhjsOIILMWoQoX,EHoDfiHNeODWTxFRrwZKhBTleQEgpSHFuksZmdTMRgsKFuariCIwmzrmAVkpcRRJYkDjc
1005847,2021-09-26 04:04:28,100689,SEARCHING,101,brwEMK,cmbXTkwatpWVRcvMRFqfwQPgnELqVATkgvfmLeHCZvzbqexcxrFSUQxGFRTDyUuImQWPLwcTsaOVsUwIcE HolUtn
1005848,2021-09-16 14:34:32,100513,BROWSE,102,yEaTYjpjDHIBICLUjcXjvtPnfJ,rgPaUGmdhrVseJwiKpxgvlLJCiJzvqDLcbDkGoOWrpcLyMVkNQwtRJENhcRnIATvL
1005849,2021-09-08 15:07:42,100858,CANCEL_PAYMENT,141,Qd,AKTwhylHFXVHqlaXkuctnuRIUrQESsDmBRzkwUk KfOKvsPTum dID OJDlKM uYaUokNdHYciopdC r
1005850,2021-08-24 04:07:52,100003,COMPLETION,144,EekzuJMPGGGN,QkivKuDWBAdtOBkJbJIsmOhnvvaHWZJGixoOTWAlNhbWJXEwVHTjdKNLhQjPWgj OdAySsjikNGuZmFczzKLbMbsto aJWlrpB
1005851,2021-08-22 09:58:16,100441,COMPARING,110,YWTRAKE,YL i kmebiYLwvkFHDlYoymicU
1005852,2021-09-26 14:08:20,100083,COMPARING,126,TnRTBBmKsLtTWthWqzNewNjYyeRR,ptqLkTbyqfjaxHDKcRiUtptwMiSiiTsih
1005853,2021-08-17 21:54:07,100110,COMPLETION,127,aqYWUlwvsVGwAUhb,LWQsuhOFuKYZQahQKFNrRmuSAuBbKFvXFYwFOoKGolSKMUZqWgQTVfBdPqKQPmLyfHNJjIEjBS
1005854,2021-08-03 22:04:24,100233,LEARNING_COMMITTING,145,ykFsMpAYkgzRnAqiq,phOVOOdQIIGkiklzCDAbOBKcbWgxZzNPKpbcANvavYpSsh
1005855,2021-09-23 06:55:15,100108,COMPLETION,111,zVZzvUpFcc,UZaksKyUyL fCxjqdczJYhzb zC
1005856,2021-08-19 19:35:48,100620,SEARCHING,146,MeEwdlQOJq,IZADeZbOoOEtENLerqjvKNSKmlOcUkEXaVZqYrZQXhBPCTAHqlxcLCPG kbXCwdKjXUSfLIlPspwbnOeJafHk X
1005857,2021-09-23 18:50:04,100017,LEARNING_COMMITTING,111,WDloXxoYIGeafSzL,xpWQieoKbXkvtXaDhqBfnhGqfhRxNDSVERsEapUPUNoGbshigCVszwAoUSBjUcKfOCN
1005858,2021-09-01 01:40:02,100826,LEARNING_COMMITTING,123,jXy,RnxvIBeMuKPTuI QqGqkwTJ ETbCmlcsaeMFvxaIWylVnhGNqfluiXCtzDj zIfwfdwBDVlvrBSA
1005859,2021-08-26 18:54:55,100020,COMPLETION,147,giTNsijlEfUtRHa,tAEFYAKOuZFNmIGIYvlKHFSfSfLTFciTUKvGxHDaZiZFqCiJ
1005860,2021-08-02 23:27:52,100246,FILTERING,126,cvzFUDmoXhqIRAFGOQuC,nhNlSqUFPPhyKDAUxjWReHXRGrqcFWVnkXeuRoWNAllXy ogxGLUNSouCJgNaoSo
1005861,2021-08-19 16:58:16,100578,CANCEL_PAYMENT,113,HAvhaCjnOcyDczheEWQg,GYfUYJKclydTjEzFBdgLyWRmQPJzQz cGnMFENGvuTRlLuYnhPThdE
1005862,2021-09-10 23:05:32,100109,FILTERING,127,EwYAztLKkVpReYyxXeeh,De OqMNAlIuTZxRWBHPtdT
1005863,2021-08-22 06:51:02,100931,SEARCHING,128,cchxeIWAamnzKswqG,FwPQcGtCUEhzqMs
1005864,2021-08-07 21:16:24,100764,COMPLETION,110,smRgG,ixyDmGdID occfgMYZbcOYfqpICmzDogeaPpTFIUzycsyoyMceXlQrq
1005865,2021-09-06 21:14:28,100639,BROWSE,118,eJUJruRbCoUTlDJVm,GhwXeOxAdfiiHdtWiILzSXzKNKlyEzTtnUrIGVQWDNAZHauTMHCsJqnQGEsWbImZSigEOqZgzGRLMVsbtzAPTN
1005866,2021-09-12 07:49:56,100312,BROWSE,102,tXjEdGhPSzXGbKVNBiYzfrGKqZ,IajQcAUgdISM hsWNaMdYukqcbygSWgEn
1005867,2021-09-07 02:02:46,100509,SEARCHING,111,NLqDuugvoZMimySrufYp,htThZCWETSwuyuEpEwCduxV
1005868,2021-09-02 12:29:45,100483,BROWSE,137,QgbdrBybQAGWgevwJiAlEwBhpOWrf,BNSEWsouffXtFdjHMfDwaLI
1005869,2021-08-24 23:29:10,100608,BROWSE,147,RcdhBLozfbtKwMc,pTJPsxnMRIkxWyG BSjHvKndUvpEDsNskOeVVVoZKUcPORPkESikKZkfgFIyGEqKKW
1005870,2021-08-20 12:25:54,100689,FILTERING,106,F," awImXAIuACfgMoIQqtcgQXbqRPFPKtQIvLgZhxhdzxTzQCJyNuzPeAdYFKXoow"
1005871,2021-08-20 04:04:17,100397,CANCEL_PAYMENT,100,krwGAjtCxyXPG,ljQYjiDxxPK ygXKxPuVxKTjW
1005872,2021-08-12 09:46:20,100309,COMPARING,132,pJKgJbZLGmewxMaNOXVgmvdWsNyMl,OgGFPymlEUZcjTOQnxHKloeHylXcmPvdVwWafEIyfdiKOUWlcpARx ZlSDsZMcAywNZrfnpNMcpA
1005873,2021-08-12 04:18:16,100230,COMPLETION,119,odHQZHVDCJSqZuBElVmwrNucll,JumstOUEVCMXtmRNrevU GSeEewCjDXcSBDnIsTpOA
1005874,2021-09-14 10:58:17,100019,FILTERING,146,VYzJDZsOUXzXVVWUkzFqTDCHNyGzCc,uThcSNgptBprHaLneIIVKUiCwPraazRLxgoYRFbSfoNGYdmRpAYammqBhEWveizrbffLVLYwtlMVJPrZkfVFgas
1005875,2021-09-27 05:01:07,100159,FILTERING,114,pzkfsUwxkTECivcLVzIYEwrc,lnQiwicgsakNpP
1005876,2021-08-07 02:17:56,100803,LEARNING_COMMITTING,113,NREdgMwMEYRwUtHxZoi,hkKngEVMoQMpaJeJhDyxXZzhVNhfKqKtsPncvmEvX KUUlksyeNtOWuinYbeisMFzmyGhKqNYgZSGvLrgSjN
1005877,2021-09-08 19:06:30,100997,LEARNING_COMMITTING,138,CAXcUEvcaGsrJGIlavVEQmnyUbFme,NapwXsBAIOGmXfnMfPnBsOnNzJDPtKLOuuTi
1005878,2021-08-13 17:32:37,100767,FILTERING,128,axBMxVornmyxVSlMoWxYKerXvwiM,DmSkyquHEYuYPobzAtmFQNkFJQDPDJKUHMBqPwsxTVDYQHpybwcwuWJscYGAdRSgzEN iamFlQFLEypcMGpr
1005879,2021-09-18 07:56:23,100114,FILTERING,132,rdcxAbggRAFMgKk,syguwDittYTsOaGEWbEytReNChenHyaDIIoUzNwtOVjQoeyMgODWkFOaZSTfJNcDJIxNudyfYDaAgLumkaQn
1005880,2021-08-01 08:03:06,100699,SEARCHING,122,mrKbINsRNGgGDLbNNvQ,omfpushYQzmPWdIoZMNnfvQYZJkxTsqRLvufhDgLEd pmZxTnmpfSQGEbiGHsrHEYwGhwzHVDxGGt
1005881,2021-08-27 23:14:01,100765,COMPARING,128,RYavht,jgmqtApDmwuzeYjIpbygFJklhaglZyzxfXVR wYFTtbMySHEXZqLEEBYRDxPbeIMfvdydBXubADbyVnTiPtulBbOnH T
1005882,2021-08-29 07:05:50,100226,CANCEL_PAYMENT,129,,xiojHFgXDfEdbgA
1005883,2021-08-09 13:33:08,100056,CANCEL_PAYMENT,115,l,PbatsURXgJqCSIVFUTcXTXJTFaMNZubOHrsuWJ SyKQ SPsKvMHwxSulnSg
1005884,2021-08-08 06:59:39,100477,COMPARING,124,pWaKLvwR,XFohHfENiHxLUvXDDzTpMMeqQQahpVqqWbAXvazcOscOKjjIiJqYQwlmDxjFwapkoCI NfanVHKtnIXVWQetGp
1005885,2021-08-09 19:35:39,100855,LEARNING_COMMITTING,133,HBMM,obopuThSoNmJ PwcgqHtPHUuMSA OnEXigVKtikQY BheZrHPtVPqAXIpwtGN CBqsfSGXWYCGrBuORCdeATDuxHizafEdYsS
1005886,2021-08-13 04:12:03,100650,COMPARING,143,XzsjHWqRgqSSIgqSOlk,mEuwUxDrkixIeAxCVWexiTQanJwHzuYHmOuelR
1005887,2021-09-03 13:52:43,100608,COMPLETION,139,SxUOyMlnNgolVGNRvApMj,dMLMGFYYMcNgwQLuPzNCWzptKrAOHOaW
1005888,2021-09-09 20:46:49,100257,BROWSE,118,QvIBuUAmAvzADrHgbSgF,obWSvwRnTb
1005889,2021-08-29 20:07:40,100460,SEARCHING,120,pC,SoyYXqspfLcKuPdTIqwOeLfCgzClLNlPVjnnQmApcXKhgJtFbVkFaywXRjXUUkYMpchwFUkFJrqmz
1005890,2021-09-04 16:45:34,100482,CANCEL_PAYMENT,113,pWHBLQRIdxkYGlDGOJItbWecm,vLqPryReaVTRDoyP mQUBubgOHBbBQaWDw BmscmZriWBHJSw gGXYHQqtQMSzKcusjrmRAXRXvELgXYIXzGDdNOb
1005891,2021-08-16 19:33:47,100343,CANCEL_PAYMENT,118,xykkmAndpvhlUq,"wQikxGUmEO l "
1005892,2021-08-10 02:14:49,100911,BROWSE,113,UxDvCyqOkpMUjyhj,h vbG NqEfJprjaQml
1005893,2021-09-06 19:48:27,100620,FILTERING,140,,uKUQlJtcnZXZclQICIgsaEfhJoXNLBzKdjsTenaNF Y
1005894,2021-09-28 02:03:52,100706,BROWSE,110,YqFxbcaKvjA,zUTUplxWHCNutEfLCnufZNYHyxdrkAHhlVEYZCxEfttYrqSOhTJaCmtnrwiBcoYSms
1005895,2021-09-22 08:15:46,100168,BROWSE,130,KCkEeal,XaO RelrSSZrDUQidlKqxWFlyvLNkOXsHCcyoUxXnZnTyCWY jTIgXWPJdMKrtVLCEKem
1005896,2021-09-17 21:33:43,100653,COMPLETION,127,JQfpYrSuQdyXVojFKnmYmNVHjHdBoD,BbGNBlnKxQZgzwPjPFKydKzNTAwdQUZGePcQWFEJRgwdFyMbIuhvQsuFDW CREYMYjxhcNZwKUtaHkhVyXQYUhqz
1005897,2021-08-15 05:34:34,100633,LEARNING_COMMITTING,110,CLrQbwLisKXDAomYvyyBliNNR,SqONldNngExlbyenLklMGKXCrqwsPLMdkfhj
1005898,2021-09-09 07:58:42,100466,LEARNING_COMMITTING,145,grTLQvawMHvVMrGjEHfvKk,YEorjezFKBNqtkLFpuZePYvBHTqcacElSUQjI
1005899,2021-09-20 21:13:20,100823,CANCEL_PAYMENT,114,NIQKvdbI,lLGkZlOWcCgmqWGUrGHSrQN
1005900,2021-09-01 21:55:05,100111,CANCEL_PAYMENT,113,uKW,tSmhr SBrJzYyBmuGeaCkhTlueewVBypTohXVQKlwKowujrqsfSsiDc
1005901,2021-08-28 19:14:09,100257,COMPARING,118,ALDGl,KfZxSLpNpTFggMSbvTKryVcxFRcGgwgmwMWCS
1005902,2021-08-05 12:00:30,100381,FILTERING,124,sDdVz,wcGrdTtSzsDAM CVXRKkNx
1005903,2021-08-11 08:03:52,100234,SEARCHING,118,eeTnIeDzWKzVhdmbwkQYJmwHRrUpLP,obzmpMJURWzCfJCokpPeeLuLONMBdewWwrGEzErYQxsiBPGclibNUmAOjsIhWVYhGBbRYenTZlkrlZv WziustCU QYhf
1005904,2021-08-12 21:07:23,100931,FILTERING,133,coIFDpfD,fIe WGICfR
1005905,2021-08-01 11:48:43,100451,COMPLETION,129,vS,FmEOjXwtNGNVTEDcpAQhwN
1005906,2021-09-01 07:35:57,100991,BROWSE,145,IpooewGCmbTP,gZVCpPKExLoAeKtzTUuzpXtpZuFNdqOcBASlFEHGlh
1005907,2021-09-27 09:15:13,100260,SEARCHING,127,DLoqIZvweqdimmAaDB,xsVFmKOnLChUoHdShtie pAlHrEmBQQoRnlLVXKDJqIKicuAfHfKhokLqFfKExoyMhhRooZZOpads
1005908,2021-08-05 10:50:05,100865,COMPLETION,110,ZvVFUOoThwasdQdQVrww,NQXskpTEfbCFXNGFYydDmNLGPPUDEqpfjwsQBPeWHDtZFpMXVjgeCLlQmbKdYyNOhLkzNRDXcmHWnJXcDPXzmDBsQoNkj
1005909,2021-08-19 03:25:22,100557,BROWSE,128,ncGcnBOOChoCWwfhqXrcVSxeI,bRfXkeURijTpLLkzoPxWfoDudJUPpQhIdLlaeqtNvDSavjO oemrLgZfaXqMKSQxnutRnVTXsVMNohhCTQkIcxNwSZAuSjspPA
1005910,2021-09-10 22:20:46,100177,CANCEL_PAYMENT,116,HbvwTxSvupcFN,ucTCgfQZi l kejStqYKPth
1005911,2021-08-26 05:16:01,100833,CANCEL_PAYMENT,103,wsPQTxxGnxRkEMWPKG,HjdLECcXRJDvisizYpCSIQwtglsPXAAdq
1005912,2021-09-07 00:15:18,100725,LEARNING_COMMITTING,122,ikBWnGdYPfdbUEHvPIeejLxkW,TnTAQdhWsqvAoognYpNupzfpwJdySsTIx
1005913,2021-08-07 19:09:45,100845,FILTERING,138,,e Tkd ON fGhktWDzg
1005914,2021-09-18 08:27:30,100980,COMPARING,110,Lhk,ArgXoPPQesOuCGsQrfw
1005915,2021-09-22 01:33:33,100348,COMPARING,145,SIZzsIjMACElNWDcRa,iGlbgktVnXYmxVKEgleVBEGtxcAOSIITwTKpWlwSFPkPPlv
1005916,2021-08-27 11:49:48,100140,COMPLETION,120,PHSDsHVGqtCDPFowDR,jTRawXrWTgGYYGOxscTKZUIThnanEJBuSmyPWBOhRTGBZLNDksK FQHVnhekWVpHZtzilHq lJtinmO
1005917,2021-08-01 04:18:57,100324,COMPARING,137,nRTDsnYUcz,JYzsFZgIeyZlNrkoTLACZUZCi
1005918,2021-09-25 07:20:39,100326,COMPLETION,108,xrqJyGXquVoDiXSrUhBKIosv,EJLxfyieGMjbSwq DVfNcKCXsTiEPY
1005919,2021-09-13 05:31:40,100452,SEARCHING,136,tkjtjK,ktjSatCYWbfKmKmPsVdWYgGOjjprwBrVCkhRCpogkoUq
1005920,2021-08-31 22:53:01,100674,CANCEL_PAYMENT,149,xT,lAKRoIQnWcHexBKFPgKFcsyCeT
1005921,2021-09-26 05:28:33,100486,COMPARING,145,Y,hKPWaENtNXKhJyezBmdYWgWXZEqvFYcqcVPnARoTeyZgshpUoGYtVCQOGUHiOZnHKvoxBYHnQuIEA
1005922,2021-09-07 20:15:59,100247,CANCEL_PAYMENT,114,SnwNIienNFBAwkQe,RVjBAPtDfpPwTlzwDwjlbATpMeszIIYLlvjMOcZwF
1005923,2021-08-29 04:38:18,100570,COMPARING,120,gEwQZzoyrcXQtzu,klmaSUycFNXUeDNOaJTwhOrMoYZkCYHeRZNSgbuv pYliHzmHiLguwpoymLKOWXextvVKLpioXHffpWCTMq
1005924,2021-08-28 22:38:15,100875,LEARNING_COMMITTING,110,FSmVxjuVfMC,iaGNVs DhtbrcxMazhrbSVjzsIwPfaK
1005925,2021-08-26 02:18:15,100228,BROWSE,132,xzdlBHOqHpBlEDp,yXiKUKpRAhtQpePHdcddCkjVTqLxUlcQJyFcEGOFDWoGWdaHrkqWZikDrOTwMia apMtdhtTWmNacSOmsIUMfJFhAAbhSINAfOJz
1005926,2021-08-11 21:54:56,100449,FILTERING,136,M,"ZCsBj TyGSkMkbBWllrQlO VzaMxBuVqebsSfdslhuwZtmOuLMnrbzihb "
1005927,2021-09-03 18:11:28,100904,COMPARING,121,UnzhEGhVcuhYOwG,NIJEMZwhwXVSsinKqVgSMigFfHwglAAUMKmqgmRGytrFUpkqpJYKpPkhMZZdZYAtecaErpEmxVezywBzLInPRdowwGYBVifywiKD
1005928,2021-09-02 14:02:49,100811,FILTERING,126,XiEzwQcQVmQjTxwXfabztusMoEmP,NgcTyEaVcgwLCPMHvRgzuhCuPTenyiXZjbefXhRWzdcPTgbDpiMGvrQOLqMzinoB
1005929,2021-09-25 22:08:46,100232,COMPLETION,102,ThmTHbfwKtLeQupztrchGxA,HvhSEJ YlGWtyzxwxUWfhyVYzuuj gGKSa WiFbWKaYYbfZeMZFscsGvFQNivXuZKGAiwQMPADIZDQpqWmdWSwQGDXiHjNvAw
1005930,2021-08-12 12:03:01,100015,COMPARING,145,QQdkWWGuWseSpR,iUMaSMxUthQDVrTZDlAXoKP YBsyYBOilL QSOYpwJcftnLRzFxuuzZI
1005931,2021-08-20 07:37:55,100217,SEARCHING,137,LRMQaUQuCI,bdqGrwvLKzNBLMdRilKTeCNZcQPRpQXlTpi
1005932,2021-09-09 07:32:44,100691,CANCEL_PAYMENT,127,MDaWdnQuWNMFpkFDqwlRjQfpCDpzk,HRjYnZLGZilLleHSerdRJqYVRXHHNuwrasQXugzI
1005933,2021-08-10 15:58:40,100460,SEARCHING,137,FrfgxftWoRwozFMB,eVMITvKxvufRHfSaMYVXjHFkL YYauN
1005934,2021-09-09 04:10:11,100970,BROWSE,119,ACjBJiPNXHKX,jGZmMRVTZnHgYhgyfZCUPspbdDxGzIIFNsVezMtoZSoYIyizNZnuZWNCtIiULfavazIJFsoAl
1005935,2021-09-07 16:49:47,100955,FILTERING,140,HBCbjCInLdDFIVqIpsfgv,dGTpktSQKDyUscMmUPfDZjuaZaHFHYBiEBE
1005936,2021-08-02 01:43:35,100688,COMPLETION,140,VQzKB,wDtCpLAZAEJALkTgXJXNLXChxQbRKoNrJuqYNCPXfFYaHzodYOuMwvlIe
1005937,2021-09-06 20:34:14,100317,FILTERING,128,hLNxHShqwQXIfMBuVAtuDoLybdb,pfDMCIMWNV meCRk WoZi
1005938,2021-09-22 00:29:17,100637,FILTERING,146,,lUyoCXOuWiplywPKHIYl mUfRgUkmfsVWhPMaTTGCWMeeOWRC
1005939,2021-09-27 20:57:57,100625,COMPARING,118,NaCrsSFlWjFXuUwqCTRnGdXbXIxz,mNACZzlslBKU nHnEwyCCsomATgNnoSPTgdUcum P LLCnGObQKqp
1005940,2021-09-12 12:07:18,100135,SEARCHING,112,,KFkrKFkqkeTSuC Ovkx HV G hKaywHuWvTkshAxHkQYcokwmdHQvYlo HqfPUdvLuOpH kOVnuaYzETGnKhNbaboOkcpwxJz
1005941,2021-09-21 05:05:49,100036,SEARCHING,117,iKVQzoSnm,tYYqXShvaVvPgYixisvUYlVHOL
1005942,2021-09-05 12:48:18,100640,COMPARING,106,XkMIvUorAsAksyk,mHMACAgExItWRChrhPgpCkJdwySAQceoxssvwwRnxcXRdBpQjZsoDIAnVaWkLqTiHjIvmDfARGMcGkptTkwqzkU
1005943,2021-09-07 11:15:48,100330,COMPARING,104,KIOgNpDeLu,FXREXGwKSdJ
1005944,2021-08-19 01:12:54,100404,SEARCHING,107,FWcuQFqEk,CtHGmdEqKImLhCGFLdMrbSKc
1005945,2021-09-24 10:44:06,100306,COMPLETION,137,NPNrNdjWWHuXlq,FsPaShTEPBmb
1005946,2021-08-24 21:26:39,100017,COMPLETION,142,YUaFHUsmlpDyIyWlcmIJDVykfmOXSj,LHFlWvrPByynFlkykULxaqXJMOZqGjoEvV
1005947,2021-09-28 22:21:08,100569,COMPLETION,128,RWOtNHlZkzc,"tNjwSqhWkMlSRoNVNECvusxDH ExvwZoYBC WHtTpCRiq "
1005948,2021-08-10 03:33:12,100059,COMPARING,144,kuCQydcyaIjSbuROPeXTAP,nlCcHFwKcFwilGsvTxJEoNDssHVhZF tyMcxLYfaXxKrNmEYXMy vkolSVuldNvQ xBKj Oy
1005949,2021-08-31 23:51:23,100598,SEARCHING,125,NHDshOzjPpEdpwnhOgkNzC,vORkueiuLbFuAZhLFRupiQOrdmDXVCFqVqcrs
1005950,2021-09-17 09:54:31,100951,CANCEL_PAYMENT,120,RjJeDJLMjVPJiWOKvvroVwipPjeLd,uvPFUBfgwkTMarBQxwCaJlpTdPPavRaOGGlxVukn HzIBkOGiTnBdOwbEeScmdqulvgcm wVRTRkxV
1005951,2021-09-20 04:10:26,100315,SEARCHING,123,azoBBJwm,rgmWUHjdTXAUkSUIyLWXkYX nRkFVnLHghrpQOBfrIXRZvdRiyLzLXTebzDaTfSdTiYYjXQZqWdtZWQXeidFac
1005952,2021-09-11 08:00:11,100438,SEARCHING,121,URYIAHLlbM,YwfHdfqTqUzt SdnZDgEUHLusrJydhQcLHKJtXIMdbclvdahLu
1005953,2021-08-30 22:13:46,100874,FILTERING,132,DKMbZlCcfqtWL,gRNOonFmaDqnrwntmDpcLvVfKcxUDtiwGgnPfwfxxbidAISpZzLSEuZJulkrEAENuUxfHvaPfkyMKCGsnSF gUMiCmjZIKlZXzK
1005954,2021-08-19 03:49:47,100345,SEARCHING,143,bfp,Vnxd MdKPLXpkgoGckwEYnYHhfGPBMtoSZFkRbMSmihetnMveSwvvgtrlEdpntCMvSakqqaIR
1005955,2021-09-01 16:28:25,100070,FILTERING,130,bqhOi,qEZrvfUFGYEZSlrUFENGfNMJyqG
1005956,2021-08-05 16:10:36,100625,LEARNING_COMMITTING,136,pnZkNWDNJseXuTyjBAUNmnD,VhqoeJHUZvSlDWhLzvILbkYnjKXBcRgfNiDJtQ HijqTMAxs LMnazPcxpNjXOZWxNx
1005957,2021-08-22 23:37:10,100445,LEARNING_COMMITTING,120,IefKSgrKW,iSMvYWvqYNXLToiosAwzQorJXZIQHTUVvAhZysmbIcWoumApsgBfknUEdvefxdayydWKnk dUXfpJaEuacNhR b Cmqmpm
1005958,2021-09-05 13:12:13,100125,COMPARING,147,SChso,GZpBvNTjEtAQzndOhpiygp
1005959,2021-08-23 15:37:23,100743,LEARNING_COMMITTING,137,EecnLBF,DzzgTeHUDI dnjMJJKMsnfGbbygubOeQVTCokhvxMZJVUzbEvZWEAeflKQHXNJxLqiyUdCoMqDVzGQFDtzwVUupHGjgQJJN
1005960,2021-09-27 15:53:10,100470,CANCEL_PAYMENT,110,IbymamAO,zackqASQHMhBf lTsdfWPtEKywvUJBPuZdpzQMABcEbmIpJYVTmKrKXmwHHiSbwVwUAtlbnnREb RupOsSfoRHFSAdQM
1005961,2021-09-14 05:42:39,100388,COMPLETION,124,tTQtXDMgGazWQFcsQY,NsPMdPbq quzAkAHeah LPHJKGNEdRffKgYjqxvibChVZHOtsAhBQzcQliKXYnRXWjEPDPseviqOFCeDBVQbx
1005962,2021-08-29 21:58:13,100931,BROWSE,129,dVuXIjTPcoobCEzQDrQvg,EdvgoNqdFpnJOwYE
1005963,2021-08-11 12:44:50,100211,COMPLETION,111,bvEIHtgqOcNHZkxINum,ipyCBXwQpVIDZkUsIUkA mcv jkjBdfuvZNhYCPtLZrjkPKBMLbDNXTAlQLOOZsxrVRxHFThXdtbmGsJ Bnf kdOzag
1005964,2021-08-13 08:57:51,100411,SEARCHING,103,ydoGoOsZULjEniqQa,UJJqZyfGuepH NcMxggRYeSEGrNtFPWRyC mNOtnMYNGIVc
1005965,2021-08-25 12:51:15,100819,FILTERING,136,jBapdeSNpGGeEKIVbJiJPxV,EzEBGeynn wkEAgUJBFFOPYccLnXFmEkWQCYfdhkQaHieCQ BqTXNnEXLPXsEIgHgW
1005966,2021-09-23 07:20:09,100343,CANCEL_PAYMENT,143,JMLQCPZbYFDQ,bKeEJMQQsAVVPUOCxQekJjmEkMMKZqYBv
1005967,2021-08-18 19:15:26,100857,SEARCHING,139,bTAAsAdkxzHZAFBIrOEo,jYDjPwriNNhcTEwECRmnlQAQlJjivehYR lmeuQlxfnkijcarimamYiPcrWptwSNgssCHFccdJeyR PGFjFUCVnMMP
1005968,2021-09-12 16:11:52,100458,CANCEL_PAYMENT,121,PWvBeoHcFEiRGxaDZHgxOuvtFYL,idSnkahuUopv UltoIRMDoaJh EFW
1005969,2021-09-28 20:48:10,100785,FILTERING,104,bpLyxBuKigZUfOeCjrtCgL,EwuvZmJBZXZCnJMhRZdvnhirYsNKwCffKmgndLfVPmJuODgNjgVIVGjwkniX
1005970,2021-08-16 16:25:27,100970,CANCEL_PAYMENT,145,nEx,qpAtDBSOtnTNXLkDboWPLuFhpVuzMeb
1005971,2021-09-12 09:33:09,100932,BROWSE,128,vkWvkkBZDiMgPfaphtQFL,ufFNVKtMlpIUtV ztKapYRkUpAMAizXQIAGVOCwmvfYoGRVWl
1005972,2021-09-10 20:55:25,100313,FILTERING,136,uRHtQzaADVItKcmhRYJQsDC,HiwRicxBLtEWqmugqVQOpiQHSXoNoY
1005973,2021-08-15 14:34:42,100018,COMPLETION,120,Qft,aKskeEkjmBXqBBVVbSwmdBMDDczwrEKrAmTHTCPTGCzB
1005974,2021-08-05 06:22:11,100516,COMPARING,109,nxhFLYTOwAwilbnCnhnSZp,iQATndqVATUncUNHQEPT
1005975,2021-09-28 05:46:11,100350,LEARNING_COMMITTING,143,DSEZcvtfa,UbwSKWKVxYWqaWyGqIfbiSkKCszfjwLTMXsMGzbrzAaPPHWHyyq aurJJSSBFtsfBnekNUOpovPksyQViDxhZGYLZsyvGP
1005976,2021-08-09 09:46:30,100398,CANCEL_PAYMENT,126,CBTZfPyQprQAozhXvdPYBp,FYhpaLiHnXieeSGTipyilvQPxSNUVADMqGZLmRgyCdetpsOIdMEOyydikiUUfPfY
1005977,2021-08-27 06:38:59,100174,CANCEL_PAYMENT,122,hsvDnIynuVjWCTBK,gPWIpn bycfkxCWq gRNDfrEljGyvgaPyL
1005978,2021-09-15 05:40:18,100866,BROWSE,141,R,cJa joOyDZjjMJIYwARBnJwFvMQIkBQ kemEdpxjCPJieOOLhIjtUop
1005979,2021-09-03 19:42:59,100365,LEARNING_COMMITTING,120,cKprjY,UPaOjZfsNVaUFnfYMBqhSTERFxVkKGoMzn
1005980,2021-08-29 14:20:49,100662,FILTERING,124,cYJdJAGmsLGVfdicpGpuREUVQTHX,ewbxWLtGf lCRxZNfkdsFFprty
1005981,2021-09-20 03:32:34,100968,COMPARING,129,HBSwyXuofWnkAY,iG ULXMxVpNRhBrwcBalthJEOFSwBvKDNTL qjbnGtnIVSUhrIMXUZsESuvWzaDZNyEWgZKyppKugIYkaoSQO
1005982,2021-08-31 20:23:32,100760,BROWSE,143,SKuZopN,leDvzokddCtRlGlQSIn
